host,value
cypzwvfgjj,2.39
cvwmqjdalp,6.78
ihyxuwyfaw,2.16
zkbqpqkvpj,4.35
lynfzibkiz,9.47
pchoipntmg,4.61
copjphcfju,3.62
brqqpcxxxk,0.58
dvnheudtjy,2.74
aaxgorykzn,9.82
cpdqsfjxgv,9.55
kngnfzicro,1.83
dlhohnolwi,5.15
ayscccfpej,3.66
kbutesochb,4.85
nsuomsgzau,6.47
ryuodcregq,1.6
yhjhafvzhm,0.62
zuxbrpizjh,5.61
ffihdpcjtt,9.23
omplfxrmga,0.66
tmwqewrvbf,6.81
jmhcjnxcrb,6.79
grxihulcrn,0.99
jdkrsneczv,3.91
uyuvyqmjvd,5.74
zhfpsocily,3.02
ojijifbsee,4.11
qovwyvgyab,9.77
iqftwjesho,3.16
cupjnwjnlv,9.89
nvbjfidbcm,5.66
aorljgkvfg,6.37
nxodmtfrxu,8.73
ahkhrkzexx,9.41
rmqfdqiiem,6.24
xklwifqejs,8.35
bwilbvetxy,0.51
eafikucknk,9.24
tfqytbarwk,8.97
ektebwlzyx,1.5
bixmlhyhwc,4.57
syhgurnine,3.8
ohizrropnj,1.01
xumdslvpcr,0.83
dqkirhgamp,4.83
kxmjzzfwpt,5.88
bdfglwqdjj,9.74
vjnsbokzsp,4.28
rgrshybnhn,9.16
kgqqxyymfn,5.99
rsjgkaybto,5.9
khukqsgjht,3.29
wpxgdqicoy,3.84
gfpjnansde,6.97
jjekrqlagh,4.84
gnkygekvyv,8.92
ztxsugvzff,2.25
qfrpfhowte,4.55
cllugkxpza,7.57
yuwwxuvjkn,1.86
bamebezbgn,6.35
xcdrzvzoqd,2.46
iqdfmzkpfg,1.12
kjtcmjrpoj,0.39
lhgmuhzwoq,9.93
uabulzdkaa,3.18
euhdhmhwxe,3.03
dhjqdofiff,7.5
jzaufzfxdf,8.55
tpvuthdlpq,1.22
pmcyzkadvg,7.79
qisculznpf,9.92
hmzhrgrzyt,7.85
ddxbnnpver,4.01
dgevnlefgi,5.24
uryuwiudhx,8.09
eyektiubaw,7.07
jwtljdlfhd,9.15
dffcqugsom,3.57
alsbznqfay,7.33
bufutogenp,4.93
gamwnlchbv,1.46
sbxdvareyj,0.65
eaauphajsv,2.27
btopexebqx,5.59
btpimglmff,3.0
etgpkuxxms,3.99
pezvgovwtw,8.4
fzrmvdtxts,3.57
enaewpgmkw,3.41
lresjxaxvc,7.68
bausjvppmv,1.69
niatdajttc,9.85
quurlrkijp,1.22
azzrsliiem,6.78
srrjcuvgsa,4.87
nyfowrxhla,8.87
lxgsmsujai,5.17
hjhcfevivi,5.9
nchaemehwz,5.14
hgoqeeorqk,1.21
mvuvgplmhy,2.36
cntnrtzcpf,4.19
mioaaxkvsa,8.76
jwjjcocxnh,8.79
rpwuhsrjhb,0.51
gcsrvmzvsb,0.35
xfvfbmuumx,0.99
tlufpktfyj,1.55
imnisgedah,7.65
yzibzxfvbu,4.35
znknrkjqth,6.68
yfzqmwcuag,8.05
oorbylhmco,0.22
jhysgpdfva,4.3
rrtyplrino,3.16
fuxlmzgztq,3.35
wfrpgusytz,0.54
mltqdkzxlq,1.15
tkeuveatow,7.23
tbvehouctr,9.98
ppkgojuink,5.18
vmexqiwwgd,2.0
zzvtztbkep,4.15
uijvcuotlw,1.42
zznxkcwchk,4.02
wwveqailfx,9.3
alfcpflmkl,8.28
lmwdxglnyp,5.53
yoftcbvtyz,9.04
sdktverqhx,6.36
qguzkjvxfx,4.95
rahxdgxzow,7.81
onlcdmpsxh,1.56
ikmwvfuwbm,5.71
xyhhwcxkbv,1.41
umnlpchfaw,8.84
vattvfmrnq,6.89
ojekbjgxjw,3.18
keipwfxbbu,1.94
ymvumdrqez,6.44
suewdolrfg,8.6
rdwekffmzm,1.7
jnqpdbxpar,0.93
hictelqlaq,1.88
gzxszgcgfn,8.35
mevotqaydi,6.93
equcwrccya,6.56
wntxusoxrv,1.25
yjffhctjqw,5.37
gqdsxrywkw,2.21
pfihdtibpa,3.54
owirkmbmpg,2.01
zkjmvitijo,7.7
xbuciqiytn,3.81
ggcbhyhein,2.05
bdseytrxqn,0.25
idvegpuovd,6.19
ljmdcziepf,8.84
isrqovbhif,8.19
upnoslznyv,8.05
cjhwtsijtb,1.52
rpqwlmermb,3.29
ljeapfuqgb,9.65
hspushgouv,1.07
syuriiblno,9.93
psoqltjskp,5.91
nrbisnjrgc,2.31
scerawsmlb,3.76
aalhtjvbta,0.4
gzpnamuqpv,1.85
fzsqjeizif,2.08
uqwarnxttv,4.97
rzrcgdtjkj,5.18
sxgwcznfcj,2.08
wmpzwupmdq,2.77
vdlbsjadie,0.45
thoooozgkg,0.77
udblisgxcc,4.25
nuejogxppm,0.8
rbukfukbka,4.79
sdfzzvivaq,0.26
mjmwqeoqgo,4.28
bfgllezjej,1.3
ccguglepyy,2.51
yurzakimsl,7.12
sbwyzlseeh,2.21
aokfftuejb,2.7
ghofygdwci,9.72
zthksknmef,5.17
twbgqckagk,5.54
megueuufmn,2.24
xhabukjtbx,6.9
bbvrowhpqj,2.83
jvxyksjuil,1.04
wfhlrlfqks,9.75
jsntjcgwwj,8.68
ghfjjriqmx,1.17
omegxmeadm,7.64
pqxzjhydug,9.86
tdotpuqkzg,1.61
ijrapweyvc,1.19
ohrdgwgxnj,6.69
wbpumuqemm,4.63
udgjmttnnv,3.12
brfddfconw,7.74
xlvklsjvqm,0.91
zblvtxrgpt,8.07
kstkyjcgjt,1.76
xovefmdodv,5.15
wdotdrbgma,6.94
guccwjhayj,2.19
aziubpxrrz,8.86
xdrgivuwex,5.54
qhktkehfif,6.75
zdpmbqodpr,8.49
sxidddgsil,9.8
lvpcikougb,6.15
bmhenihxbg,0.12
uzpdfwgwli,6.24
goeoftthar,0.95
dvxgqbhvya,3.62
lekdngpaae,1.46
oadweqspsd,8.91
eshvbmkerf,2.33
tqxvholqel,0.94
gizmicxugv,9.32
vkmmbnplqu,4.34
ahoontfvhs,8.43
zfyxwrgutu,7.77
bbrypqlcfl,8.4
gyonaglbyp,3.33
hrqtpwuovm,9.14
fyjitkvmlx,0.89
ytsfxbgfix,4.61
fylssmtspd,1.34
owbojssvdi,4.44
nhgkflpahh,6.58
gytpzhegcs,7.58
qhgbkromny,3.6
awkexievna,7.19
qclenbdwpd,9.57
sgfzfzntez,5.64
lmqnhwtnvz,4.68
lzyxigmhuh,9.19
wwbrnrvwsx,1.52
euhuxefslv,9.13
ultlshweup,5.9
alzarongxn,5.29
inizhbmbou,4.36
qikcsymawd,2.09
ispffgyjmy,4.53
taykwwcufi,3.02
rhycztsyxm,5.1
wuclktvhoi,9.76
nstizwquix,3.5
lftpsjvedc,6.25
husoeoqasp,7.24
omxnkgrpfk,0.02
tivenrhqlr,0.25
kbokxhdvva,3.91
fxjoqzywtj,2.45
sszsnlqsys,7.2
mfzgipfhzu,8.03
ottixdxxsi,3.44
ohtgdlsfzg,8.93
twnuxebygx,2.13
qyxyxvcuva,1.84
krmeagzngg,4.34
xmftupodxe,0.65
hcpiwkhhjx,3.79
gggacbpwhr,7.49
qbakzehydf,8.75
atosgzvjnk,1.93
dwphxcgqgm,2.09
gzfxxqvlgq,0.41
dmuetenywf,2.27
zqkqdjocwu,9.0
fnqshubtyp,8.83
xbjayogkjp,6.66
uiykurjeey,2.12
lfegftyzoo,9.81
cvfgcjkcpl,7.92
zecqdoqxyz,3.27
wezdymsdar,7.59
kqjesvjwja,6.2
clwkpkzqrf,7.9
gfqrzduesh,1.26
tqojzjwxda,6.55
avzgebxzol,1.03
zllukmqkoq,5.25
natkpnijdy,0.9
mcvuzzxveu,9.42
snarlgrwsh,6.59
irajuvddtj,6.64
hpufcaqqaj,6.8
zelvgtnlog,3.77
hxnrrmszfo,2.44
ogwueylnbg,1.09
jupqeyzlgc,8.23
zsutjyxxvx,5.42
tlsulecurj,4.54
gpcszapfwl,1.0
dcsbzehaxg,8.86
qafkruqbvm,8.51
jigjhmrbkw,7.89
ecxgprltld,0.49
bkofixmxtv,5.21
xohzmloabj,0.69
xlgyuywlhx,1.83
zqrsdqivmf,8.53
uzfjhybxga,1.44
qlpebhgjml,8.36
wzxhdcdcei,0.17
jfqohkewvn,6.37
lhnoljzdhp,0.14
mxvavuuzyj,1.29
jeizzwutyu,4.18
qlngflgstn,2.4
urwaxcknks,1.36
qbylivcvym,3.22
fuuxqtddkq,7.53
fhijogrnam,7.03
wlrtdyecqf,1.33
wmmlgbwyez,2.52
upnigeupzw,4.51
uroooidhxf,5.43
nomwxjeftt,7.18
evufumbbtu,3.75
esyhkpokox,8.58
hpnnaukumi,5.83
nvpwstzhbu,9.93
doskqniaql,7.28
wemxauwunf,8.01
brjlqwgmfr,4.41
tngxjffjnm,9.25
ijvnogkfaf,9.7
nbueoltsbz,9.86
tupwblqkif,5.44
nwtyvqkmsx,9.62
okatathlky,7.55
dflmretazq,1.17
fzhvirpzim,2.07
lpuyodtzjn,0.45
kesjflovgi,9.03
jerefxpjdc,0.27
cowlrthcml,0.24
aclxisshli,2.02
rldbuyzkqc,7.74
napqhvmrti,8.12
chinnabslr,4.63
ltxkjzkqnl,8.67
cupymqpbxx,6.59
cdaturxwlc,5.1
vcpzredwfo,3.6
btuizdoeyo,7.75
xhsiyncbzb,9.91
ogwxtaypcy,5.9
vtlrbxlafj,4.22
nggoyzmfmn,4.54
qdqtmuiaui,8.09
xkuvqojckp,7.76
ilwaokszeu,5.53
bpgxiqzszl,8.19
plhwxftzpe,6.23
jyvzipchia,7.37
bnwjabqrik,1.35
wvkihohdnx,0.85
hqfwsbzeau,7.52
ykdwgnjqxy,9.2
xofcstvszc,7.33
ytzucfndig,2.61
tcasnvdfzg,2.27
iwtstvuvar,3.59
xehjnrmkmb,3.35
jjyblqadrj,1.84
jgqzafmitg,0.65
zwhdodvslj,5.62
noazjdryyi,8.67
hdvvcetpyx,8.33
frhdzkffmf,9.04
dldrnffdyc,4.5
ulxzmshbah,0.26
suwujoqbdm,2.96
yeouocddyc,9.87
lehnvdrhet,9.75
lvkepbhglo,0.11
dnwhndaxoj,1.94
dctyvqtglt,5.94
kmnkkdwbye,2.78
wpuybeatma,6.57
sutllvjbgg,4.91
ylszjueiio,2.63
warwdsiopu,5.64
vebuqamilg,3.94
ugvkbdiyvj,9.16
xicnkiyrdf,5.65
qpscxzxege,3.75
bqvvetcxsi,9.49
xbbtgauwij,4.81
xrculdowdl,1.04
ozuxfmrura,5.05
xuzfvkpcrh,3.96
nzsorimdgf,8.43
ciujqdkjym,6.35
ydrhlcwyxk,8.68
facvuefnes,9.28
onttcjgxsi,8.59
sikowqtbqo,4.5
mwsfrqqnbi,4.22
nxpgjixjlo,2.78
qqttkqfcgc,0.01
htsjzttpms,8.52
qzdnrebcyf,5.86
nqsgsrrzsa,6.79
caokhgdian,1.42
ckdpybvmza,3.95
saqwqtdafy,4.99
qgqftcasfc,5.73
dckqvdazbr,0.84
wkpqrurthm,3.49
arwuifkbpl,4.56
tumidwylpb,7.04
stcdtfcygu,1.49
sitggvxnwe,8.71
jedlayzjun,8.68
slopqjpzko,4.77
lhjycgbjit,0.06
vgynqjfohs,3.82
adrpftmkpt,9.84
jkggattkoc,2.14
gzvsnmrsiy,4.86
rmwazmwpln,6.43
ndnvcqkwmq,2.02
uoshxmvkdx,6.06
cwglemuixu,7.87
dzsdkydjqi,4.34
kpiusbdjoj,1.2
jhxhpobcpp,9.32
nhzwbvvyuw,4.83
lsixjrmndv,0.35
ucofxifeqd,0.35
msihdxryik,6.48
gdcffzfyju,0.23
xeauqbibgc,2.13
iwnmkszhng,9.29
kmrmdpkxpv,0.54
mywpkhlxkx,3.37
gatoalchwn,1.8
ehtgkiiiwt,2.25
kftxevyiyc,4.36
bywchbjdgp,8.34
bsaqchekva,3.55
ufyltgccio,3.18
bzennwghpl,3.8
gbvtvopyjv,6.92
gpqxcwblqc,1.33
evbmqcxkmu,4.32
tacfpeyziw,2.12
cqmpbifytk,3.72
dfaftyhsci,7.25
suiahomurr,7.84
hahddfucfz,0.84
zalmmgdezb,4.94
gyzwworvdp,7.23
ibornjzscm,6.62
lpfddtsoro,6.89
kiipejnudn,0.31
basbltosgj,9.97
izmgnaexjg,9.47
fpureielfp,9.69
ijqimjcjao,2.16
waxkgfcwgj,0.47
yvstyrdemn,6.1
ephhvaouhu,4.65
rqrgyvrotx,1.72
gqtnjmjcxw,9.74
lnjjmjnubo,7.93
psijuwzfpu,2.14
lcciirnkda,3.53
ethvfaykxd,1.37
vkoerspzij,8.55
fegyesmlrm,6.38
ffvsbqdgkh,4.45
djpwnniixj,9.81
orapleikxq,5.79
nscfonoude,9.51
rxrywjvfab,1.06
ugavarclqk,0.34
cftaclrblp,4.69
zwretqgvci,9.14
zesroxdins,3.53
aoxkjuljjc,9.62
xynmusogpo,7.43
wnfvlyonxd,5.97
pyaoyyrhpq,7.28
jgadvhxviz,0.56
cdkapdsjjj,0.79
ibvwiuoglt,3.71
lwtrxzebzq,2.54
cgppjgqiry,8.47
wqauaakhns,9.19
rskjjobleq,9.33
fydyppkeao,5.55
fiarrtirhs,8.38
bcdovtynev,9.83
flgoycrxwf,7.57
ilgfwazuls,3.03
xhgroklkku,2.51
kndstwwllj,3.51
yocxnkwgkz,5.33
loimzndsii,0.69
rjlgihexyr,4.75
zektcxouaz,0.84
wtastioedp,7.86
gfdfhuwsct,3.42
rwbtremtug,9.19
enlhrpucfp,5.74
rdynlkedgs,0.59
nwfmzggznx,0.36
khrbvpisnw,1.87
rphddiscyo,0.55
qlaljutesh,8.76
nnsgibyuuk,0.36
zjznmiedfc,7.79
ymrpkkijos,5.17
iuwuwnbiyy,1.6
gnvluzpwxb,9.89
trmdetmncv,8.27
dypcpvbzcx,4.2
eqkmpbhgwm,5.82
hphjaeunjv,3.27
ednidaplau,4.82
edsaekitci,7.85
rkjtdbvrbe,7.25
ikoorhliex,0.81
oqifuvlokr,3.51
zivgrzfpib,0.56
ramggxlptl,7.01
edhmrbfpix,1.16
plmszwiypl,4.89
ehfpckrnhv,5.36
jepcaburdf,7.27
byuckrltjx,0.6
oajskxlrls,4.75
zpatjhfgyf,1.07
rjjljakwfo,8.29
fexbdkyrxa,3.01
dnlmqojply,4.28
hofokklruo,3.12
gwjzxdyami,6.75
gcpxyfgrsp,0.93
tlusoihfir,4.62
vhmkbgmztk,1.48
ohelntvhck,3.5
gghlduhwbd,4.69
epxpnctmih,0.38
jrenznglok,7.49
jturlakhyn,7.71
utfygfriam,2.63
lgwbdjkmtx,4.5
nmrianpvlv,6.37
tabmmerdse,8.27
kfciabjabk,8.01
hiccxdjhqj,0.43
chhvgrgdzg,7.64
vgnspzigmh,4.92
jqfhzlbvyc,2.3
csinxxmmte,7.05
mfhjocaaib,8.1
isamhawbiu,7.54
lokogsbfie,1.87
yrpofwdpbe,6.32
inlmziztnh,2.61
uaccfcdboh,8.05
ppkfwehpxt,5.29
vhllfaugym,3.04
ohmpsmjpji,5.82
sgfcrrigsc,0.36
katwheachu,0.93
ithkbhbnzz,3.82
pdnzdhcyte,5.66
nftitwsafh,2.39
cklhcyvjmw,1.27
axqxkoukzl,6.26
riupxirxwg,8.13
xangrzpdyj,7.18
mkzrtkozpb,3.55
rmseqfjpuv,0.41
yqqgxirvuq,8.55
nkglvzpeyz,0.84
hvvyuvcpoc,5.25
jzbwrbrspc,4.84
ylooewuujw,4.71
dnfkdlvayc,4.95
vtczfrwqlp,6.73
camuykpcqv,6.96
fraambzpme,2.23
ezmgfxjdxp,8.21
mhivuqwzpc,7.34
ehzcyxnfuz,4.59
oeaczlpqgq,9.31
nmgkrurvuj,8.4
ggljyqfush,4.43
jsknmjtifh,1.15
jaoljnavpa,5.82
wutfbzewow,7.22
zfostjmfwq,6.79
cebnrwsuud,1.84
xzpokswvuk,9.21
jzhmaroyma,2.97
lvzcnpryzi,8.79
vqpegskdvj,1.95
oapygigmum,0.61
esdfelyaiw,0.53
dshlorrqjt,5.19
vwdtoykize,4.56
jhpslmbosy,7.05
nlbmomdryp,1.62
xtgzazrjgs,2.33
hhygtxptnx,7.68
pxuxymvwum,0.18
fjoslqfevi,4.07
fotdxpqgzf,1.12
qmitdruzry,9.08
dchxurxgiy,9.46
iqwfrhyrbc,4.52
qvplqivtdy,1.69
qeuvqkswpw,2.22
uimdosxovg,9.1
wzdtnxmhlg,1.68
lmqdswdmhd,1.58
bkibgthohj,0.35
epjbwrfstc,3.68
mrtwimvlys,2.04
hqektwrykc,1.25
etaawricqx,7.52
wbojkamzoq,8.74
eaaepkywgi,3.65
rdwnfcynvi,8.02
wgmduszcae,8.25
ddluwmyqpv,7.41
fdkdwsheyj,2.13
eqphfnpgtm,0.14
myjiquzoji,4.24
mljckeqjfq,3.4
ljzsjqczrl,7.28
mwhhlidtyc,9.43
ywhvpeksxt,4.11
ixvoomxrhn,1.97
qsteoiriis,8.62
xhrmpkjoam,1.41
yuhfivtgyi,3.45
votqhsyzwl,3.87
cmzscqtwrv,1.64
araokyqpkz,5.04
oqmzqtuqcj,4.94
hijuamksaz,1.58
jqiinuhvks,4.18
lesueerpnk,1.82
zubvrhixgu,9.28
jotxregxwn,4.67
rmxwkcabkp,4.14
bmpxfffgmn,7.6
wulnmgcmgq,7.29
mnqlzacwjy,1.72
arlolpceej,0.21
drrrewsnis,2.36
saqckggjjo,9.33
barnhyrvth,6.84
kspdyrnllz,0.6
vaetfswfcf,1.41
bsetmijzux,1.31
jwtayjjgtg,0.57
torgeqlioq,6.22
bzxycaekbo,4.46
gtfkooxflr,7.71
jodbkykwng,6.19
zvptmyqzaw,6.82
dhjnvwjqov,7.5
wivaeaejiy,9.83
pioemzgxrd,0.57
hygtgmeugu,3.59
sosjgyzcui,3.55
lqcrplgrsr,1.08
stlcbycqfi,1.13
apsrwrixnv,1.93
faqztgpkxn,2.46
liwsfqcvvw,6.91
zzkrilmaig,1.38
ixkostxwbz,6.49
evgldiyzsg,0.76
fmtspmrusg,8.69
kfoukkjdkm,8.14
jhaqvxbexu,6.2
izkieluryx,6.6
gagjoevmse,2.49
exjsiftwtc,8.16
rhcijirkqg,2.29
owdmnhnexi,2.19
kpiukjxtel,0.8
zrvahgcsqd,4.35
aqztpxutao,4.72
ufjzxffham,7.3
motiyzyhds,0.51
uykymvmkaw,2.68
nddpmqbejv,4.22
ajrizrvurh,0.69
velhdyxswa,7.77
cvxgaqtzit,2.08
gqqthoeuzc,4.65
bygqltyjqz,6.34
wltvzefisp,3.43
vsgjoxrzfw,3.89
zfbxpxgjpj,6.81
frapezuljp,9.08
xdhabrvwzo,1.84
csetpyhesn,3.79
whhkawudpv,1.15
azkkbfowfv,2.25
iwemjunwhh,4.33
vuuerafoml,4.97
zvujlpfyjq,8.07
xsmdssyelv,7.56
emuqkldtzc,4.05
mkxrqroghv,5.4
srgguvwkku,1.2
exefnkoqfw,8.76
hrpxwjyara,9.19
jttqagnchz,1.84
huitwlnjqm,5.62
legnsqhsmw,2.95
hycszgpcxf,2.08
zuasmuqtoz,5.9
vksepothkr,7.96
mceshclsqs,2.56
izxiqofxeh,5.81
hiuduapbwi,8.15
hzexqxwzfd,0.6
hoprshqifq,4.6
hotsgdjvev,1.41
dztnwjlpko,3.0
hkiizxntkp,6.16
zuulkpmxvb,8.58
hnofibtamz,6.04
iqjdhmnniu,7.56
phvctwkrzf,8.12
vwmejrgrwf,4.66
ikncsgwsga,6.19
npvqnqyktg,5.94
kdoajxlauh,7.55
uefrdvboln,2.5
bddzudttqd,9.91
wspwpkpmcf,4.34
bbphoqyfen,9.24
leynohpebs,1.27
brslklsbxl,6.71
zrqfkvcokt,8.12
hwakhjwpvg,6.25
uvqfrhwsrr,2.89
qvallkoskp,7.91
vydulatcsw,6.63
icbhzshkdj,4.8
gpyrvyoiej,7.91
edfxptunio,1.26
zxxzoxzkle,4.12
jenfwzwgxi,6.79
kpyyvtdvqv,6.66
weixgsbkeo,2.08
wjcifiznhy,0.72
jkjngphklr,1.31
xscyzqpycf,0.89
izdtcaiyxr,4.18
ljdjlvkfbb,6.93
ukltjyuchh,3.56
krzwopvxuj,7.54
bugrddkyuh,4.27
wxfweuosbg,4.35
jraatknddn,1.14
pcogabrmtd,1.03
kmjzuleltm,5.21
zedytwzqqu,9.13
rzvbiwxpbd,3.87
khvxlswedx,6.29
hqcaifnqyb,2.18
crijdddozz,4.36
psnztqwhua,3.99
wmcamtzbnd,9.69
rtnxuvggyr,7.17
hqsieiaajy,5.79
gizawotvkd,8.72
raqlihwvrm,4.57
abbsjjcxrb,4.14
djcdqdeskl,5.36
tufgbfpyzr,4.14
djtuxvafsi,4.84
msfhzbepvz,6.46
usujlnxsoe,3.49
kjjsqiskfm,2.46
rbehmtuphf,3.15
zlqqwtoiuf,2.7
kufzdiabup,5.69
qyhcxltvve,8.22
hhrdlljzja,9.51
koneqhucmt,6.0
iukfqmoyjn,4.84
sjrpotedjt,2.9
aiaanuykqd,2.37
yftjbbukpo,3.25
eitiuxwpkb,3.35
xzbwtkfurv,4.77
lybgyuciic,9.24
bvdsmixiyc,3.16
cyewkqhmgr,0.4
zashfqkszc,1.23
blcqxuuslh,1.08
lwldnbyalr,0.53
cqnjpfmhmt,8.16
rkzxhhuvpt,5.77
wmkcnfflkt,4.19
sjmlwtdqor,3.92
sefhxlktjv,0.76
gpmxpesbjw,4.04
wproiydgut,9.83
cvdzgsoiza,3.69
cuslkkhdft,4.44
dkvzbexzlb,3.52
nzskepudxa,7.25
ggijrlzvfh,2.21
sdgsyovxjn,6.0
ofmjfmaosp,2.51
cfrodzlygz,4.01
loukznaqmb,0.42
eruoafnlae,1.56
qweeaodnib,2.46
xtxufbwlam,4.1
fnfpugnmps,3.66
yozczvahrw,6.99
eucnmgfrnj,8.04
hbpbubmnem,4.23
ydisdlbsks,0.95
wvjlgomrcy,1.98
hcjwxpcsvn,6.46
gyhyopwxuw,1.53
cyghrtmvov,8.04
zsfbamniin,8.47
htzyaamggz,9.91
liciviaqru,9.68
xbzgxruhyt,6.54
tftpzizrdo,8.79
esikxpvlug,1.66
rxdqvatvur,5.71
oxvihdkehs,5.21
qjkvlfpuna,2.27
szhincpgob,6.59
rakyedyxrn,6.87
tbefovnvgl,2.01
ixwzasjxpg,1.08
rbfxxtnbyy,5.7
hfjbpjieae,6.72
mrjyihmvfa,1.0
pkxyrsqyfv,2.05
zpmqscusyx,0.43
vyaolcmfvs,7.77
vbngcafjwp,6.5
tskccvyuvo,4.49
mqhivjiwtq,4.8
fofydalfnh,4.02
xksnouegeu,6.03
zylzsnhfxo,4.07
jmilckvugw,8.82
zugmhehkdt,7.79
fxtadhxyrx,4.37
qewertckfk,6.64
owdlkdaqwb,4.9
bbajlykcnz,5.62
dzoiwtbeki,5.91
ymtkepxmtk,0.5
gqqislizbs,2.51
cojrawkbxe,9.87
ovsxyynugp,2.15
xjbnaiglyd,6.22
spcevacfrw,7.51
ocikrkwnqv,6.51
ioccuooghe,8.65
ogkguhjaej,6.82
lgosjjtsig,6.64
vloaallwwp,8.41
msniascnbj,1.23
fnnqnrolwm,1.95
acqtkufmzq,9.25
stbmwfyvmb,8.1
njbihbaewy,0.53
fqqkyeaadu,9.24
bohqrbrohy,7.37
yylkjutent,2.15
mtrvhnefpe,8.72
frsjtnxrjx,3.92
kicqgqunvm,0.92
zomykzrcly,3.72
shhxqlgoam,0.15
vekkkqjaff,2.94
kbgivmfnbz,6.03
jfewjciqpp,1.17
xkwxvagemg,9.11
rwuopiwivy,8.36
zkkgymcrfm,6.62
ttiozjfjay,0.93
evthhtklme,6.77
ahuyopnyre,6.43
ijmrcnkcjh,0.13
ewwlgxbdge,2.32
skbmzvbqjy,0.87
jilmuvuvwj,5.42
jzladkygwr,4.03
jwkanpqqdm,2.53
ujhuafbvuq,0.08
rbulnaprsb,4.62
xmorygglwf,9.85
opwtcazfke,2.55
imcaywstaq,8.33
vwnjvoovcl,2.72
ffuutgqjqt,9.81
ljcjztocux,4.77
qgcktfnxon,7.79
whpneznorc,7.24
ufzxzvvwzr,3.99
zlbiaryqjm,9.29
ttphtfrtgt,8.83
zysliwfosp,1.17
xtijbdhdlq,4.77
nljyxgwnut,9.93
ckdtjceqbu,6.65
hvtgangogv,4.62
fasblvwtnk,9.96
kwxrsubmqa,9.02
zjgfgyrfuf,3.34
hcogyaqmte,4.92
zryigzpvds,7.36
hwdfvjttfn,7.54
ikzzywzgxx,1.52
rqcawbkqsm,8.58
uxpnaqmclv,8.53
gosghaenlg,1.21
goqvineorf,3.26
npgmrmqsgl,8.4
amaegsnspg,7.13
panwvxegvg,1.81
bomzqtgqyv,9.58
dqhzavgyyy,9.14
noanxyuuev,0.75
adqfkdtkij,6.49
otxbktufkn,9.59
vnkkeyhptf,4.32
jpknhijkox,4.01
xttnmnwrcg,8.41
roireifvrj,2.1
txklqisfxy,1.84
vuzyjoksfi,9.57
tpdkkurkaa,6.74
mqmuwnysug,9.8
nsvshfmmts,9.28
scycumwpdx,9.63
jnbyraleyw,0.06
sbqmakrrnt,9.42
chrffnugri,6.32
anzabvswai,7.51
kijhfjucux,3.5
gtnjyjvhyn,1.04
zovtyckljs,2.12
wkegvdlemr,9.08
jjvjhxvxnu,7.4
enyjdhtshn,6.95
qrfjhvsusc,0.33
iykhumkjsd,8.95
dxumjfsvdd,4.0
yiuzylwyhd,7.7
sewcbnhuzf,5.2
ixcgzxaivz,1.95
uxqjzdbowe,1.6
kpaewepfuf,3.07
ilgqqarpfe,4.57
tfhdpoyswm,6.7
rtzrzctyqz,1.97
qtrndstjwm,8.19
merqfqqqya,9.02
ddvryqleva,7.61
aylknehpli,9.43
fkkihxkybm,0.44
eovguntnjn,0.76
rzfjecudgq,2.09
wtktelnsht,4.75
qmdmnphvgd,6.19
wfezcszsbv,8.69
bbimluxurs,2.62
enftmlllfd,9.46
uhkerlmggx,7.09
mwgpuazbef,1.62
rbszsvfpkv,1.67
wohyiifjic,4.89
wloryyfzup,2.19
lgjohwlajt,9.0
ewhhslngzy,4.47
egqabigrpc,5.54
csihwhmzmd,9.9
ywscviocpp,7.45
ipfxmjkpnu,5.95
odcfeqqccx,7.5
qmdaxzxlil,4.31
yizcjxcwrz,8.74
ypumpzfgsv,4.59
mfgijhnxhb,8.99
ejbgirgatx,2.19
ejhlpkmult,2.15
vhhycaxkzz,5.85
xgqcukwuql,2.27
beavpfosir,9.5
yrmqougqeb,2.09
sdxwstaujz,4.72
yygjrsjnls,3.7
rsdgyjrivg,8.13
octewcgwuh,4.14
utjeacvyud,9.62
jpmwvdsszw,0.21
jkuewkwfpk,6.79
wgplhosnsl,5.68
xipbhiyavx,7.14
otedebudjk,4.25
yudfkksvea,9.11
sfjrxrujlz,3.5
vcjfurkikj,2.98
oapnhsttmk,5.14
bkoojeeydq,5.64
smofohnudr,4.09
ehcslmofhc,3.32
jynrgbtiam,3.44
uroaukfylc,4.45
rohpbsfnzg,8.97
plajjmhbpb,6.36
wpvheaabya,8.69
ttohsmtzvn,4.55
oncfgnujqv,0.15
auciiyrhnp,0.51
wisfvktzwa,5.46
qewhxzwshj,7.23
mpxjanamzy,2.66
tzatlzswlm,7.97
octdxkebal,0.25
aqxbckoiur,8.36
ysgruwdacf,7.11
tqwnestwma,2.91
jfjhdiintv,8.03
gqagmixnga,8.35
pduxakgsxy,9.74
sazttrfyuf,4.37
fqiqtmoysm,5.87
toxrcgqidk,3.0
onsiryhxre,6.06
ezzcqfvrai,8.31
nkqseoxgdh,6.76
tiehzikwtx,3.07
qyqppkbpgi,9.05
qybviekybf,7.6
zpvsbrertq,2.17
psyecrtaui,6.67
epvhlrmgvr,8.1
sghlapuvop,4.11
agrisaqizm,5.82
weorpjipkk,7.63
raorcnrlwx,0.01
jxrcuynlrv,8.04
pznikaexrf,5.61
dshtoksanf,1.75
